,Row.names,class,confidentNormal,pred,label,freq_cancer,freq_non_cancer
2608,GSM4555887@226822387096373,normal,,0,0,,
2609,GSM4555887@226822387616051,normal,,0,0,,
2610,GSM4555887@226822401944811,tumor,,1,1,,
2611,GSM4555887@226822401964765,normal,,0,0,,
2612,GSM4555887@226822402557870,normal,,0,0,,
2613,GSM4555887@226822414556019,normal,,0,0,,
2614,GSM4555887@226822415050653,normal,,0,0,,
2615,GSM4555887@226822433131878,normal,,0,0,,
2616,GSM4555887@226822433134452,normal,,0,0,,
2617,GSM4555887@226822433467742,normal,,0,0,,
2618,GSM4555887@226829515254195,normal,,0,0,,
2619,GSM4555887@226829515254710,normal,,0,0,,
2620,GSM4555887@226829515308326,normal,,0,0,,
2621,GSM4555887@226829516106011,normal,,0,0,,
2622,GSM4555887@226829546765683,normal,,0,0,,
2623,GSM4555887@226829547255540,normal,,0,0,,
2624,GSM4555887@226874732013340,normal,,0,0,,
2625,GSM4555887@226874732230502,tumor,,1,1,,
2626,GSM4555887@226874732469684,normal,,0,0,,
2627,GSM4555887@226874746619830,tumor,,1,1,,
2628,GSM4555887@226874746662171,filtered,,2,0,,
2629,GSM4555887@226874746883484,normal,,0,0,,
2630,GSM4555887@226874746947958,normal,,0,0,,
2631,GSM4555887@226874747115747,normal,,0,0,,
2632,GSM4555887@226874747205875,normal,,0,0,,
2633,GSM4555887@226874759265062,filtered,,2,0,,
2634,GSM4555887@226874759432117,tumor,,1,1,,
2635,GSM4555887@226874778151220,normal,,0,0,,
2636,GSM4555887@226874778631590,normal,,0,0,,
2637,GSM4555887@226874778831198,tumor,,1,1,,
2638,GSM4555887@226874778901851,normal,,0,0,,
2639,GSM4555887@226883202865053,normal,,0,0,,
2640,GSM4555887@226883202870580,normal,,0,0,,
2641,GSM4555887@226883203189467,normal,,0,0,,
2642,GSM4555887@226883215214309,normal,,0,0,,
2643,GSM4555887@226883215747931,normal,,0,0,,
2644,GSM4555887@226901441337580,tumor,,1,1,,
2645,GSM4555887@226901441568100,normal,,0,0,,
2646,GSM4555887@226901441833884,normal,,0,0,,
2647,GSM4555887@226901456238878,normal,,0,0,,
2648,GSM4555887@226901456239853,normal,,0,0,,
2649,GSM4555887@226901468859301,normal,,0,0,,
2650,GSM4555887@226901487471971,tumor,,1,1,,
2651,GSM4555887@226901487697126,normal,,0,0,,
2652,GSM4555887@226901488192886,normal,,0,0,,
2653,GSM4555887@226949774358316,normal,,0,0,,
2654,GSM4555887@226949775182555,normal,,0,0,,
2655,GSM4555887@226949787696035,normal,,0,0,,
2656,GSM4555887@226949805796637,normal,,0,0,,
2657,GSM4555887@226949806385508,normal,,0,0,,
2658,GSM4555887@226949806647070,normal,,0,0,,
2659,GSM4555887@226953383566694,normal,,0,0,,
2660,GSM4555887@226953411118942,normal,,0,0,,
2661,GSM4555887@226953411124534,normal,,0,0,,
2662,GSM4555887@226953411357475,normal,,0,0,,
2663,GSM4555887@226953411389300,filtered,,2,0,,
2664,GSM4555887@226953429900060,normal,,0,0,,
2665,GSM4555887@226953430166750,normal,,0,0,,
2666,GSM4555887@226953430420198,normal,,0,0,,
2667,GSM4555887@226958753057125,normal,,0,0,,
2668,GSM4555887@226958767438692,normal,,0,0,,
2669,GSM4555887@226958798973364,tumor,,1,1,,
2670,GSM4555887@226970309708142,normal,,0,0,,
2671,GSM4555887@226970310404013,normal,,0,0,,
2672,GSM4555887@226970310461286,normal,,0,0,,
2673,GSM4555887@226970322487133,normal,,0,0,,
2674,GSM4555887@226970323044654,normal,,0,0,,
2675,GSM4555887@226970341595947,normal,,0,0,,
2676,GSM4555887@227284916005660,normal,,0,0,,
2677,GSM4555887@227284928814301,normal,,0,0,,
2678,GSM4555887@227284928875246,filtered,,2,0,,
2679,GSM4555887@227284947688179,normal,,0,0,,
2680,GSM4555887@227284947986843,normal,,0,0,,
2681,GSM4555887@227284948278691,normal,,0,0,,
2682,GSM4555887@227305168164573,normal,,0,0,,
2683,GSM4555887@227305183427293,normal,,0,0,,
2684,GSM4555887@227305183623019,normal,,0,0,,
2685,GSM4555887@227305195719412,normal,,0,0,,
2686,GSM4555887@227305195988899,normal,,0,0,,
2687,GSM4555887@227305196054365,normal,,0,0,,
2688,GSM4555887@227305196219804,normal,,0,0,,
2689,GSM4555887@227305214630301,normal,,0,0,,
2690,GSM4555887@227354828760806,normal,,0,0,,
2691,GSM4555887@227354828826396,normal,,0,0,,
2692,GSM4555887@227354829056307,normal,,0,0,,
2693,GSM4555887@227354829241267,normal,,0,0,,
2694,GSM4555887@227354829580123,normal,,0,0,,
2695,GSM4555887@227354843441948,normal,,0,0,,
2696,GSM4555887@227354843725163,filtered,,2,1,,
2697,GSM4555887@227354844285659,tumor,,1,1,,
2698,GSM4555887@227354856090355,tumor,,1,1,,
2699,GSM4555887@227354856307036,normal,,0,0,,
2700,GSM4555887@227354856348910,normal,,0,0,,
2701,GSM4555887@227354856777974,normal,,0,0,,
2702,GSM4555887@227354874955702,normal,,0,0,,
2703,GSM4555887@227354875423083,normal,,0,0,,
2704,GSM4555887@227354875682142,normal,,0,0,,
2705,GSM4555887@227357110955309,normal,,0,0,,
2706,GSM4555887@227357110975923,normal,,0,0,,
2707,GSM4555887@227357111019317,normal,,0,0,,
2708,GSM4555887@227357125106989,tumor,,1,1,,
2709,GSM4555887@227357125204317,normal,,0,0,,
2710,GSM4555887@227357137685405,normal,,0,0,,
2711,GSM4555887@227357137689462,tumor,,1,1,,
2712,GSM4555887@227357137750750,normal,,0,0,,
2713,GSM4555887@227357138212726,normal,,0,0,,
2714,GSM4555887@227357157145443,normal,,0,0,,
2715,GSM4555887@227363553655070,normal,,0,0,,
2716,GSM4555887@227363553757613,normal,,0,0,,
2717,GSM4555887@227363568184667,normal,,0,0,,
2718,GSM4555887@227363580406196,normal,,0,0,,
2719,GSM4555887@227363580930356,normal,yes,0,0,,
2720,GSM4555887@227363599075763,normal,,0,0,,
2721,GSM4555887@227363599333661,normal,,0,0,,
2722,GSM4555887@227364224035164,normal,,0,0,,
2723,GSM4555887@227364224231259,normal,,0,0,,
2724,GSM4555887@227364224486174,normal,,0,0,,
2725,GSM4555887@227364239174499,normal,,0,0,,
2726,GSM4555887@227364251482486,normal,,0,0,,
2727,GSM4555887@227364251560694,normal,,0,0,,
2728,GSM4555887@227364251786075,tumor,,1,1,,
2729,GSM4555887@227364270172446,normal,,0,0,,
2730,GSM4555887@227364270398245,filtered,,2,0,,
2731,GSM4555887@227364270984051,normal,,0,0,,
2732,GSM4555887@227425427613611,normal,,0,0,,
2733,GSM4555887@227425428060966,normal,,0,0,,
2734,GSM4555887@227425441966515,normal,,0,0,,
2735,GSM4555887@227425442191717,normal,,0,0,,
2736,GSM4555887@227425442285798,normal,,0,0,,
2737,GSM4555887@227425454577373,normal,,0,0,,
2738,GSM4555887@227425454603046,filtered,,2,0,,
2739,GSM4555887@227425455393500,filtered,,2,0,,
2740,GSM4555887@227493100246750,filtered,,2,0,,
2741,GSM4555887@227493100312356,normal,,0,0,,
2742,GSM4555887@227493119387508,normal,,0,0,,
2743,GSM4555887@227493119907757,normal,,0,0,,
2744,GSM4555887@227493119908141,normal,,0,0,,
2745,GSM4555887@227493119941982,normal,,0,0,,
2746,GSM4555887@227510387391787,normal,,0,0,,
2747,GSM4555887@227510387689846,tumor,,1,1,,
2748,GSM4555887@227510401781171,normal,,0,0,,
2749,GSM4555887@227510402012901,normal,,0,0,,
2750,GSM4555887@227510414949598,tumor,,1,1,,
2751,GSM4555887@227510433238429,tumor,,1,1,,
2752,GSM4555887@227510433791398,normal,,0,0,,
2753,GSM4555887@227510434028467,normal,,0,0,,
2754,GSM4555887@227510434097501,normal,,0,0,,
2755,GSM4555887@227516829560108,normal,,0,0,,
2756,GSM4555887@227516829785373,normal,,0,0,,
2757,GSM4555887@227516845055198,normal,,0,0,,
2758,GSM4555887@227516857604916,normal,,0,0,,
2759,GSM4555887@227516875926822,normal,,0,0,,
2760,GSM4555887@227516875986781,normal,,0,0,,
2761,GSM4555887@227844186594612,filtered,,2,0,,
2762,GSM4555887@227844186884381,normal,,0,0,,
2763,GSM4555887@227844186888435,normal,,0,0,,
2764,GSM4555887@227844187142061,filtered,,2,1,,
2765,GSM4555887@227844187142876,normal,,0,0,,
2766,GSM4555887@227844214185198,tumor,,1,1,,
2767,GSM4555887@227844233025958,filtered,,2,0,,
2768,GSM4555887@227844233324316,normal,,0,0,,
2769,GSM4555887@227846602540853,normal,,0,0,,
2770,GSM4555887@227846617217438,normal,,0,0,,
2771,GSM4555887@227846617427363,normal,,0,0,,
2772,GSM4555887@227846617754012,tumor,,1,1,,
2773,GSM4555887@227846618003740,normal,,0,0,,
2774,GSM4555887@227846629801179,normal,,0,0,,
2775,GSM4555887@227846630337315,normal,,0,0,,
2776,GSM4555887@227846630598387,normal,,0,0,,
2777,GSM4555887@227853851082020,normal,,0,0,,
2778,GSM4555887@227853865011566,normal,,0,0,,
2779,GSM4555887@227853865473846,normal,,0,0,,
2780,GSM4555887@227853896439715,normal,,0,0,,
2781,GSM4555887@227853896698613,normal,,0,0,,
2782,GSM4555887@227903376668973,normal,,0,0,,
2783,GSM4555887@227903376678174,normal,,0,0,,
2784,GSM4555887@227903376833452,normal,,0,0,,
2785,GSM4555887@227903376897838,tumor,,1,1,,
2786,GSM4555887@227903377398643,normal,,0,0,,
2787,GSM4555887@227903391254956,filtered,,2,0,,
2788,GSM4555887@227903391258412,normal,,0,0,,
2789,GSM4555887@227903391587100,normal,,0,0,,
2790,GSM4555887@227903391614758,normal,,0,0,,
2791,GSM4555887@227903403907435,normal,,0,0,,
2792,GSM4555887@227903422978483,normal,,0,0,,
2793,GSM4555887@227903423526643,normal,,0,0,,
2794,GSM4555887@227903423526828,tumor,,1,1,,
2795,GSM4555887@227903423569126,normal,,0,0,,
2796,GSM4555887@227921630776156,normal,,0,0,,
2797,GSM4555887@227921630972652,normal,,0,0,,
2798,GSM4555887@227921644927860,normal,,0,0,,
2799,GSM4555887@227921644935901,normal,,0,0,,
2800,GSM4555887@227921645758835,normal,,0,0,,
2801,GSM4555887@227921657518900,normal,,0,0,,
2802,GSM4555887@227921658342196,normal,,0,0,,
2803,GSM4555887@227921676426038,normal,,0,0,,
2804,GSM4555887@227921676659939,normal,,0,0,,
2805,GSM4555887@227921676848435,normal,,0,0,,
2806,GSM4555887@227930488924389,normal,,0,0,,
2807,GSM4555887@227930503277284,normal,,0,0,,
2808,GSM4555887@227930516351262,normal,,0,0,,
2809,GSM4555887@227930534698350,normal,,0,0,,
2810,GSM4555887@227930534787500,normal,,0,0,,
2811,GSM4555887@227930534788532,normal,,0,0,,
2812,GSM4555887@227930534959918,filtered,,2,0,,
2813,GSM4555887@227973439112931,normal,,0,0,,
2814,GSM4555887@227973453798116,normal,,0,0,,
2815,GSM4555887@227973466078453,normal,,0,0,,
2816,GSM4555887@227973466307509,normal,,0,0,,
2817,GSM4555887@227973484398955,normal,,0,0,,
2818,GSM4555887@227973484694877,normal,,0,0,,
2819,GSM4555887@227973484959517,filtered,,2,0,,
2820,GSM4555887@227973485182171,normal,,0,0,,
2821,GSM4555887@227975317581094,filtered,,2,0,,
2822,GSM4555887@227975332288227,normal,,0,0,,
2823,GSM4555887@227975332542195,normal,,0,0,,
2824,GSM4555887@227975332808435,normal,,0,0,,
2825,GSM4555887@227975344867045,normal,,0,0,,
2826,GSM4555887@227975345101669,normal,,0,0,,
2827,GSM4555887@227975363775862,normal,,0,0,,
2828,GSM4555887@227975364032733,tumor,,1,1,,
2829,GSM4555887@227981760093468,normal,,0,0,,
2830,GSM4555887@227981760358628,normal,,0,0,,
2831,GSM4555887@227981760609499,filtered,,2,0,,
2832,GSM4555887@227981774932893,normal,,0,0,,
2833,GSM4555887@227981787511597,normal,,0,0,,
2834,GSM4555887@227981787621213,normal,,0,0,,
2835,GSM4555887@227981787781364,normal,,0,0,,
2836,GSM4555887@227981806201573,normal,,0,0,,
2837,GSM4555887@227981806720732,normal,,0,0,,
2838,GSM4555887@227982968511347,normal,,0,0,,
2839,GSM4555887@227982968515493,normal,,0,0,,
2840,GSM4555887@227982982408926,normal,,0,0,,
2841,GSM4555887@227982982667700,normal,,0,0,,
2842,GSM4555887@227982982698806,normal,,0,0,,
2843,GSM4555887@227982995049886,normal,,0,0,,
2844,GSM4555887@227982995250035,normal,,0,0,,
2845,GSM4555887@227982995842795,normal,,0,0,,
2846,GSM4555887@227983013887222,normal,,0,0,,
2847,GSM4555887@227990484412260,normal,,0,0,,
2848,GSM4555887@227990498666726,normal,,0,0,,
2849,GSM4555887@227990498855661,normal,,0,0,,
2850,GSM4555887@227990498863021,normal,,0,0,,
2851,GSM4555887@227990511961910,normal,,0,0,,
2852,GSM4555887@227990512003819,normal,,0,0,,
2853,GSM4555887@227990530280235,normal,,0,0,,
2854,GSM4555887@227990530578269,normal,,0,0,,
2855,GSM4555887@227991423729075,normal,,0,0,,
2856,GSM4555887@227991424223470,normal,yes,0,0,,
2857,GSM4555887@227991438674660,normal,,0,0,,
2858,GSM4555887@227991451557100,normal,,0,0,,
2859,GSM4555887@227991469545332,normal,,0,0,,
2860,GSM4555887@227991469636012,normal,,0,0,,
2861,GSM4555887@228042023528222,normal,,0,0,,
2862,GSM4555887@228042024073133,normal,,0,0,,
2863,GSM4555887@228042038205803,normal,,0,0,,
2864,GSM4555887@228042038529252,filtered,,2,0,,
2865,GSM4555887@228042050849510,normal,,0,0,,
2866,GSM4555887@228042051545003,normal,,0,0,,
2867,GSM4555887@228042070211427,normal,,0,0,,
2868,GSM4555887@228042070251444,normal,,0,0,,
2869,GSM4555887@228042070419822,normal,,0,0,,
2870,GSM4555887@230592295331630,normal,,0,0,,
2871,GSM4555887@230592295365541,normal,,0,0,,
2872,GSM4555887@230592309586787,normal,,0,0,,
2873,GSM4555887@230592322135844,filtered,,2,0,,
2874,GSM4555887@230592340744099,normal,,0,0,,
2875,GSM4555887@230592341530405,normal,,0,0,,
2876,GSM4555887@230611636931382,normal,,0,0,,
2877,GSM4555887@230611650014043,normal,,0,0,,
2878,GSM4555887@230611668326686,normal,,0,0,,
2879,GSM4555887@230611668388275,normal,,0,0,,
2880,GSM4555887@230652424084773,normal,,0,0,,
2881,GSM4555887@230652439125211,normal,,0,0,,
2882,GSM4555887@230652451372395,normal,,0,0,,
2883,GSM4555887@230652452231451,filtered,,2,0,,
2884,GSM4555887@230652470541598,normal,,0,0,,
2885,GSM4555887@230652470814630,normal,,0,0,,
2886,GSM4555887@230654437681947,normal,,0,0,,
2887,GSM4555887@230654438194468,normal,,0,0,,
2888,GSM4555887@230654464612189,normal,,0,0,,
2889,GSM4555887@230654464649062,normal,,0,0,,
2890,GSM4555887@230654465460955,normal,,0,0,,
2891,GSM4555887@230654483543990,normal,,0,0,,
2892,GSM4555887@230654483754278,normal,,0,0,,
2893,GSM4555887@230654483781918,normal,,0,0,,
2894,GSM4555887@230654483810661,normal,,0,0,,
2895,GSM4555887@230732687062942,normal,,0,0,,
2896,GSM4555887@230732701023651,tumor,,1,1,,
2897,GSM4555887@230732701330742,tumor,,1,1,,
2898,GSM4555887@230732701559196,normal,,0,0,,
2899,GSM4555887@230732701784477,normal,,0,0,,
2900,GSM4555887@230741410692403,normal,,0,0,,
2901,GSM4555887@230741411024165,normal,,0,0,,
2902,GSM4555887@230741425442148,normal,,0,0,,
2903,GSM4555887@230741425642331,normal,,0,0,,
2904,GSM4555887@230741456575406,normal,,0,0,,
2905,GSM4555887@230741456611699,normal,,0,0,,
2906,GSM4555887@230741456901854,normal,,0,0,,
2907,GSM4555887@230741457353006,normal,,0,0,,
2908,GSM4555887@230749731966195,normal,,0,0,,
2909,GSM4555887@230749732494053,normal,,0,0,,
2910,GSM4555887@230749732751782,normal,,0,0,,
2911,GSM4555887@230749746621214,normal,,0,0,,
2912,GSM4555887@230749746878318,tumor,,1,1,,
2913,GSM4555887@230749746935662,normal,,0,0,,
2914,GSM4555887@230749759225260,normal,,0,0,,
2915,GSM4555887@230749759265131,normal,,0,0,,
2916,GSM4555887@230799407699684,normal,,0,0,,
2917,GSM4555887@230799407794013,normal,,0,0,,
2918,GSM4555887@230799420320604,normal,,0,0,,
2919,GSM4555887@230799420548835,normal,,0,0,,
2920,GSM4555887@230799439411628,normal,,0,0,,
2921,GSM4555887@230799439445211,normal,,0,0,,
2922,GSM4555887@230800346797875,normal,yes,0,0,,
2923,GSM4555887@230800347543414,normal,,0,0,,
2924,GSM4555887@230800359348004,normal,,0,0,,
2925,GSM4555887@230800360167707,normal,,0,0,,
2926,GSM4555887@230800360171243,normal,,0,0,,
2927,GSM4555887@230800378713949,normal,,0,0,,
2928,GSM4555887@230800379005212,normal,,0,0,,
2929,GSM4555887@230800379006197,normal,,0,0,,
2930,GSM4555887@230807848564510,normal,,0,0,,
2931,GSM4555887@230807848741293,normal,,0,0,,
2932,GSM4555887@230807862949732,normal,,0,0,,
2933,GSM4555887@230807863777499,normal,,0,0,,
2934,GSM4555887@230807875995996,normal,,0,0,,
2935,GSM4555887@230807876099293,filtered,,2,0,,
2936,GSM4555887@230807894347110,tumor,,1,1,,
2937,GSM4555887@230809071216349,normal,,0,0,,
2938,GSM4555887@230809071667444,normal,,0,0,,
2939,GSM4555887@230809084323563,normal,,0,0,,
2940,GSM4555887@230816706639595,normal,,0,0,,
2941,GSM4555887@230816706641189,normal,,0,0,,
2942,GSM4555887@230816706909988,normal,,0,0,,
2943,GSM4555887@230816707464029,tumor,,1,1,,
2944,GSM4555887@230816721300190,normal,,0,0,,
2945,GSM4555887@230816722087283,normal,,0,0,,
2946,GSM4555887@230816734657461,filtered,,2,0,,
2947,GSM4555887@230816734701299,normal,,0,0,,
2948,GSM4555887@230816752758045,normal,,0,0,,
2949,GSM4555887@230816753310053,normal,,0,0,,
2950,GSM4555887@231270765940012,normal,,0,0,,
2951,GSM4555887@231270766001438,normal,,0,0,,
2952,GSM4555887@231270766038237,normal,,0,0,,
2953,GSM4555887@231270779832669,normal,,0,0,,
2954,GSM4555887@231270780104110,normal,,0,0,,
2955,GSM4555887@231270780393198,tumor,,1,0,,
2956,GSM4555887@231270792677221,normal,,0,0,,
2957,GSM4555887@231270792719276,normal,,0,0,,
2958,GSM4555887@231270811823326,normal,,0,0,,
2959,GSM4555887@231279489338605,normal,,0,0,,
2960,GSM4555887@231279489608102,filtered,,2,0,,
2961,GSM4555887@231279504026396,normal,,0,0,,
2962,GSM4555887@231279504252315,normal,,0,0,,
2963,GSM4555887@231279535516900,normal,,0,0,,
2964,GSM4555887@231279535769901,filtered,,2,0,,
2965,GSM4555887@231279536060637,normal,,0,0,,
2966,GSM4555887@231280294686108,normal,,0,0,,
2967,GSM4555887@231280294870323,normal,,0,0,,
2968,GSM4555887@231280294946670,normal,,0,0,,
2969,GSM4555887@231280295233910,tumor,,1,1,,
2970,GSM4555887@231280310082996,tumor,,1,1,,
2971,GSM4555887@231280321968988,normal,,0,0,,
2972,GSM4555887@231280322206515,tumor,,1,1,,
2973,GSM4555887@231280322230118,normal,,0,0,,
2974,GSM4555887@231280322403741,normal,,0,0,,
2975,GSM4555887@231280322500837,normal,,0,0,,
2976,GSM4555887@231280340823468,normal,,0,0,,
2977,GSM4555887@231280341346214,normal,,0,0,,
2978,GSM4555887@231280341564211,normal,,0,0,,
2979,GSM4555887@231291300505507,normal,,0,0,,
2980,GSM4555887@231291315211548,normal,,0,0,,
2981,GSM4555887@231291315411301,normal,,0,0,,
2982,GSM4555887@231291315506035,normal,,0,0,,
2983,GSM4555887@231291315674406,normal,,0,0,,
2984,GSM4555887@231291328522675,normal,,0,0,,
2985,GSM4555887@231291328523550,normal,,0,0,,
2986,GSM4555887@231340558728412,normal,,0,0,,
2987,GSM4555887@231340558936438,tumor,,1,1,,
2988,GSM4555887@231340558937390,normal,,0,0,,
2989,GSM4555887@231340573411558,normal,,0,0,,
2990,GSM4555887@231340573641012,normal,,0,0,,
2991,GSM4555887@231340585896173,normal,,0,0,,
2992,GSM4555887@231340585900317,normal,,0,0,,
2993,GSM4555887@231340585962340,normal,,0,0,,
2994,GSM4555887@231365403622123,normal,,0,0,,
2995,GSM4555887@231365403884382,normal,,0,0,,
2996,GSM4555887@231365416707811,filtered,,2,1,,
2997,GSM4555887@231365435124963,normal,,0,0,,
2998,GSM4555887@231365435418980,normal,,0,0,,
2999,GSM4555887@231365435578285,normal,,0,0,,
3000,GSM4555887@231365435677476,normal,,0,0,,
3001,GSM4555887@231366194224422,normal,,0,0,,
3002,GSM4555887@231366194293043,normal,,0,0,,
3003,GSM4555887@231366208637356,normal,,0,0,,
3004,GSM4555887@231366209157555,normal,,0,0,,
3005,GSM4555887@231366221249845,normal,,0,0,,
3006,GSM4555887@231366240618851,tumor,,1,1,,
3007,GSM4555887@231366240659867,normal,,0,0,,
3008,GSM4555887@231366240946460,normal,,0,0,,
3009,GSM4555887@231692894918382,filtered,,2,0,,
3010,GSM4555887@231692907989365,normal,,0,0,,
3011,GSM4555887@231711805434659,normal,,0,0,,
3012,GSM4555887@231711819287988,normal,,0,0,,
3013,GSM4555887@231711832758699,normal,,0,0,,
3014,GSM4555887@231711851047220,normal,,0,0,,
3015,GSM4555887@231754888801132,normal,,0,0,,
3016,GSM4555887@231754888863004,normal,,0,0,,
3017,GSM4555887@231754903738094,normal,,0,0,,
3018,GSM4555887@231754916129651,normal,,0,0,,
3019,GSM4555887@231754934734118,normal,,0,0,,
3020,GSM4555887@231754934893469,filtered,,2,0,,
3021,GSM4555887@231754935163301,normal,,0,0,,
3022,GSM4555887@231754935188270,normal,,0,0,,
3023,GSM4555887@231760525715294,normal,,0,0,,
3024,GSM4555887@231760540322733,normal,,0,0,,
3025,GSM4555887@231760540940716,normal,,0,0,,
3026,GSM4555887@231760541149547,normal,,0,0,,
3027,GSM4555887@231760571885876,normal,,0,0,,
3028,GSM4555887@231770070042484,normal,,0,0,,
3029,GSM4555887@231770070109411,normal,,0,0,,
3030,GSM4555887@231770082404708,normal,,0,0,,
3031,GSM4555887@231770082625845,normal,,0,0,,
3032,GSM4555887@231770101239142,tumor,,1,0,,
3033,GSM4555887@231770101247221,tumor,,1,1,,
3034,GSM4555887@231822803488164,normal,,0,0,,
3035,GSM4555887@231822803547997,normal,,0,0,,
3036,GSM4555887@231822817384683,normal,,0,0,,
3037,GSM4555887@231822817880307,normal,,0,0,,
3038,GSM4555887@231822817979171,normal,,0,0,,
3039,GSM4555887@231822829963622,filtered,,2,0,,
3040,GSM4555887@231822830717741,normal,,0,0,,
3041,GSM4555887@231822849329581,normal,,0,0,,
3042,GSM4555887@231890180037981,normal,,0,0,,
3043,GSM4555887@231890180233142,filtered,,2,0,,
3044,GSM4555887@231890180263277,normal,,0,0,,
3045,GSM4555887@231890180303643,normal,,0,0,,
3046,GSM4555887@231890180336356,normal,,0,0,,
3047,GSM4555887@231890180757292,filtered,,2,0,,
3048,GSM4555887@231890195212724,normal,,0,0,,
3049,GSM4555887@231890207304947,normal,,0,0,,
3050,GSM4555887@231890207860573,normal,,0,0,,
3051,GSM4555887@231890208044846,normal,,0,0,,
3052,GSM4555887@231890226633515,normal,,0,0,,
3053,GSM4555887@231890226886965,tumor,,1,1,,
3054,GSM4555887@231890226928427,normal,,0,0,,
3055,GSM4555887@231891387997108,normal,,0,0,,
3056,GSM4555887@231891403167542,normal,,0,0,,
3057,GSM4555887@231891403434931,normal,,0,0,,
3058,GSM4555887@231891415285019,normal,,0,0,,
3059,GSM4555887@231891415451573,normal,,0,0,,
3060,GSM4555887@231891416009077,normal,,0,0,,
3061,GSM4555887@231891434126750,normal,,0,0,,
3062,GSM4555887@231891434167094,normal,,0,0,,
3063,GSM4555887@231891434661798,normal,,0,0,,
3064,GSM4555887@231897696229149,normal,,0,0,,
3065,GSM4555887@231897696692958,normal,,0,0,,
3066,GSM4555887@231897696954588,normal,,0,0,,
3067,GSM4555887@231897710914333,tumor,,1,1,,
3068,GSM4555887@231897711471860,normal,,0,0,,
3069,GSM4555887@231900112349981,normal,,0,0,,
3070,GSM4555887@231900112640741,normal,,0,0,,
3071,GSM4555887@231900140194213,normal,,0,0,,
3072,GSM4555887@231907628637468,normal,,0,0,,
3073,GSM4555887@231907629129012,normal,,0,0,,
3074,GSM4555887@231907642952029,filtered,,2,0,,
3075,GSM4555887@231907643222891,normal,,0,0,,
3076,GSM4555887@231907656386862,filtered,,2,0,,
3077,GSM4555887@231917024045485,normal,,0,0,,
3078,GSM4555887@231917024106844,normal,,0,0,,
3079,GSM4555887@231917024328491,tumor,,1,1,,
3080,GSM4555887@231917039016692,normal,yes,0,0,,
3081,GSM4555887@231917051394787,normal,,0,0,,
3082,GSM4555887@231917051571486,normal,,0,0,,
3083,GSM4555887@231917069658019,normal,,0,0,,
3084,GSM4555887@231917069715891,normal,,0,0,,
3085,GSM4555887@231917069753125,normal,,0,0,,
3086,GSM4555887@231917069912875,normal,,0,0,,
3087,GSM4555887@231917070173989,normal,,0,0,,
3088,GSM4555887@231917070210909,normal,,0,0,,
3089,GSM4555887@232261694999270,normal,,0,0,,
3090,GSM4555887@232261695421731,tumor,,1,1,,
3091,GSM4555887@232261709387566,normal,,0,0,,
3092,GSM4555887@232261709413742,filtered,,2,0,,
3093,GSM4555887@232261709679475,normal,,0,0,,
3094,GSM4555887@232261709937068,normal,,0,0,,
3095,GSM4555887@232261741046619,normal,yes,0,0,,
3096,GSM4555887@232301289651491,normal,,0,0,,
3097,GSM4555887@232301289687390,normal,,0,0,,
3098,GSM4555887@232301289691500,normal,,0,0,,
3099,GSM4555887@232301303871907,normal,,0,0,,
3100,GSM4555887@232301304335220,normal,,0,0,,
3101,GSM4555887@232301316200300,normal,,0,0,,
3102,GSM4555887@232301316696924,normal,,0,0,,
3103,GSM4555887@232301316945710,normal,,0,0,,
3104,GSM4555887@232301335066550,normal,,0,0,,
3105,GSM4555887@232301335534379,tumor,,1,1,,
3106,GSM4555887@232302631578925,normal,yes,0,0,,
3107,GSM4555887@232302646512500,normal,,0,0,,
3108,GSM4555887@232302658636526,filtered,,2,0,,
3109,GSM4555887@232302658644765,normal,,0,0,,
3110,GSM4555887@232302678010213,normal,,0,0,,
3111,GSM4555887@232302678039899,filtered,,2,1,,
3112,GSM4555887@232311356050356,filtered,,2,0,,
3113,GSM4555887@232311369914603,normal,,0,0,,
3114,GSM4555887@232311369915316,normal,,0,0,,
3115,GSM4555887@232311370509091,normal,,0,0,,
3116,GSM4555887@232311370509659,normal,,0,0,,
3117,GSM4555887@232311370659691,normal,,0,0,,
3118,GSM4555887@232311370673395,normal,,0,0,,
3119,GSM4555887@232311370733812,normal,,0,0,,
3120,GSM4555887@232311382726941,normal,,0,0,,
3121,GSM4555887@232311402122539,normal,,0,0,,
3122,GSM4555887@232318603015915,normal,,0,0,,
3123,GSM4555887@232318603839843,normal,,0,0,,
3124,GSM4555887@232318618425653,normal,,0,0,,
3125,GSM4555887@232318618520419,normal,,0,0,,
3126,GSM4555887@232318630221534,filtered,,2,0,,
3127,GSM4555887@232318630578997,normal,,0,0,,
3128,GSM4555887@232318649165611,normal,,0,0,,
3129,GSM4555887@232318649719092,normal,,0,0,,
3130,GSM4555887@232321018948909,normal,,0,0,,
3131,GSM4555887@232321034087267,normal,,0,0,,
3132,GSM4555887@232321034341107,normal,,0,0,,
3133,GSM4555887@232321046240614,normal,,0,0,,
3134,GSM4555887@232321065872683,normal,,0,0,,
3135,GSM4555887@232327461325235,normal,yes,0,0,,
3136,GSM4555887@232327461595933,normal,,0,0,,
3137,GSM4555887@232327461682030,normal,,0,0,,
3138,GSM4555887@232327476074846,normal,,0,0,,
3139,GSM4555887@232327476360949,normal,,0,0,,
3140,GSM4555887@232327476557741,normal,,0,0,,
